base_graph_id,instance_id,n,d,k,greedy,optimum,initial_upper,prefix_upper,dual_upper,endpoint,tightening_initial,tightening_prefix,initial_ratio,prefix_ratio,dual_ratio,ratio_gain_initial,ratio_gain_prefix,dual_over_optimum,initial_certified,prefix_certified,dual_certified
r2-exploration-n12-d2-r0017,653a0a10298f452749773bebd076fa02497c8047ec13f88ba0729bd4af391636,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0017,47600758d1cfe3d4fae12629b3ca501a5ef3539de5a1724d91c2ab46e52867ae,12,2,5,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0017,cbc1ae0a9477d365581bef7c5b3550953dabf7874b06b75662795b4477efc498,12,2,6,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0017,bd373dfa8750e419ac0ec0d87420a6066a68c943bb382fb6f0ae03453c68c686,12,2,9,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0017,2688dc5889283757cac15736a650fb828befa3bdde6f6187b7e4551b45cbf1c5,12,2,12,8,8,8,8,8,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,6327165310536e93a2bcc9d99ae4ae247a909e23a9a058f4a95e25b546380d1d,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,c709eebdb8feb3e3bf6553e64efdfa58a25c35e5dbd308db2b9f1a5dc51f28c9,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,ea761507c5a8e459f55008cedde1455454fbeacb216e3acd9620f4e6fd1fdba8,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,41b22ca366954a155fbbf8dd5a3456a7a99cf7318b7710af3bc0d4772ff6c216,12,2,5,8,9,9,9,9,interior,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0018,daa573790e544c3eebc42931f7d49394f738a85bb06f7ad92a5099a61e2d0543,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,2116a6f14000ff1e60eff79cc3bb44d4648597716e4a2496b2116f075a81e7d9,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0018,ffe1a3e1ba59eea2343050d266ac0f034a78e892a7d4e1614ba068d730ffacc5,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,c7ca642b4302a18df567137a796e89200acfa785174ee86222e64074de3c90ed,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,ec5ccea1f0724e4a2f724e36dbc5ef70d1abd464e92ab540e150eaecb102381a,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,c2713394403e66988468b685561f193ed6b3fc78920ec8f212b551456d4a0ed6,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,06627705ac05d2530970c2ef9fbfe00e0127518a1f837699bde83360c52e70ab,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,e7550fc63fbb4ac6896c95b1151f71dd0dc0bdd7ee6a4c1ec7d40d27b0cdaecb,12,2,6,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0019,20023bdbaada1e793cf364191cc1b3df46bb4585299e8c58a02e42f25e06a558,12,2,9,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0019,9aad226328d7181c47a16846f52dd8deb8b9d1f36b033455f29db6a23580b77b,12,2,12,12,12,12,12,12,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,c76b03a29348e3d9e34e3ae85a4e77f61dd04d19b1d1f53d7f87065992d4b99e,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,750b2600261f99549548134345e8565f37cf39358e5db236bfed5ab281dd4e6c,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,771cd33d19f8afb2a1be89512e6f9703dc2e42492d2d772c49ae4e68568c959a,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,25758814a053ec1dd9324a0f693170655789bd19ad8bb8c2c0e4ff7e8d99a33a,12,2,5,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,9054b935f20d8799f5d7f8a5aaa135d3f59c8235177fdaae07c41a05ecc82747,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,223d51cc97f6f17dfaf97b873b7075281b5fef96c75eab5c79a599479c7d4e99,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0020,e5cc0429967252c1cc02618f5fd2d179f43b3f3986f1dc3dda7a5eb54a051ffa,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0021,a4549eaaa517c51d59d97a0ea61b786d828364fb5293dd1d9dcc1d4bef297e21,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0021,2103b6c6cb888e6f9ddc1adfae3db02116b5b638301444885fb8a67e5639e5e9,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0021,bce2563f0c298b0e7cd31fc806999d71feb85ea4f51b995a6301833643e2d0d2,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0021,2afa3ff9459fc28483bb041451a3a22bbed70deb5934a4a1f35ba3c67245894f,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0021,c7f367afda11999780519272b79b2e301dca8f9410aa0446d0bb1254e490efc9,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0021,427feba55239e4b9409400f22a0b7806580c8e3e9cb23cff921e2982bbfc951e,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0021,51e916e7cfa4e557153aa82e68013bd9602b348d7f7c096faaeca27d749c6202,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0022,9195d1ccc62d71dd24db44bd77bff034c021a7fafd1d42efd066ccfafa43c87d,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0022,d81436912c72602bcdb774a1a8579518e96e87b79c48a6bf553e04fe3cf84327,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0022,942714c4bc3b2a9334ce8af5965d79e3e602b668060e8617810fa181d70cabfb,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0022,6c3ade77c367d09766493ceff509200a76e7d71c5e364c0ae9f58d1748c21389,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0022,57b1cafa302d39fa6b2f71d05081fa1f5dd09ab3ce776e6833c6de06b50ad843,12,2,6,10,11,12,12,12,interior,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0909090909090908,0,0,0
r2-exploration-n12-d2-r0022,c492d07a84abb242d78f7545946f37b4dc289c5874dce86be5c25e5f7ba8f2fa,12,2,9,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0022,3f26b7f3aac38f0629eb6feaba8198def8348cc214418d80759c5302b307bfb5,12,2,12,12,12,12,12,12,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0023,c00d2e1577425bdeb7fce80a71bf3263f4f4dbc98d53fe0f2e14cadbb024f5ab,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0023,b37eed94d4aa3c2c5a38d6a06b9626b9711eeb3adf8d81883dcc5b284d4438ab,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0023,aa1882e810d2ecd8f940c8eb7d1dba76a2c2502cf8aff84fd14e1448d1804760,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0023,15a7b2acec66dd77339d5918cf1fc3faf9a72914bc1d9a989ec091b001249248,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0023,8ae1dbcc40d7e31b5446a24aa7aeb25663124f41d84d84d256789c0afc0186a4,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0023,4a0e24f66aa297f65a8036b688a25b3d022a1c982f285def641bc359db343c99,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0023,f66b60267a08eca231dd4b5b63d5452bb618c8b783147057632de2d3d3c0a332,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0024,19b7c8b3793923e72ec96f5ec0cae24af1dcdd29bfe406e826f880261f4dc383,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0024,26d02144e9ff1b1eb442be6d6053843b7ac1a3eeacd473638ae642fb42f937f4,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0024,4d26948f1614bf9e936addd4488a8716152ae62ef16f31d29dfce05f7c7184f6,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0024,ff2f5554156038251ca2ca7533f620a194dfee512129238a5bdac48b40e5d7ba,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0024,cea6349fdf7121dacf1994409dd86733d91023fe1d986e7964d1c83c2bfba211,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0024,b18eeaac8bd3c46922ddf00d33cd10a88e4609b044a33508606879d72f5d6eba,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0024,d1faab825115bf97de008f09cee6f3525cd74a76880d1dee776b37c706719d63,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,0e671519da31c69a31a1554456697c8420c5c8d93918f9cd89fd680922ffb4f7,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,d9cf79c425839dc3f115833da6962a6dacf8117f8810ab866999496fea365925,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,f1983feef1c6a3e6520664698ef1964b76ba909ae1ecba4d35b96f405ee12c27,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,9fd50d91b30b4e1df4c3db66438efe69e6174a5ab7e045d97363cf0a00a5abf3,12,2,5,9,9,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0025,3600693b041558ef9a0c9a4eb0ca921e6addb53352de306944eb2acfdc70a0bb,12,2,6,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,4c0ba70aa65b3c91073a951858e2ce442b13ab04e366dd8547bf451bfb897fcd,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0025,6caaf40f4579ac77349e04b4b6d92952552cbef8bf0f17e99d29c7246a51c785,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0026,078442b4ddacd06c96786b7cd3a9071734b5ca571c3b492aa39b8e42fd64db25,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0026,caf4bc6dcec5b92a441ee0ddd911c6eba581b0e9a275ca4b20edb0b3c7675bd7,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0026,f206a0276b6fe83919424f8e3eedfc322b4d0c21e1abced70c73c3aa45deec05,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0026,75092a9faf96050c60c71ce6148672c634f3ffdfba1377f8ad3273cc58f73c40,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0026,225fa0423a18e7b6dc61f0207ca53f7c81ac5f129d03aee11db30c41b9140933,12,2,6,10,11,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0026,c7a804431fe8c4bd0dcff307336062ec742fce0d14b6dad4334d1bac42e5cc64,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0026,2f32cdd03a7ef887f112e692bb215e8228a8959e3e4b0f244148a2cc048b4b7a,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0027,b07b7304a9ef66c18809ae55fd4c3261d40e7a5781d75aac592c071da29380cb,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0027,6a87f364092a4e6fca113e538230106ae3b67a84cf8a95444324e789e37c0f5b,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0027,7b69c255a0f5bb345feb5ea9aba31c87ed62e67256be6a423b56e0a2b9756cbf,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0027,eb740d1bf07a41615e194bc9d2703f01cc082674f6315d4123085712c0e36aaf,12,2,5,9,9,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0027,c0402187960c6fd27975d9897a1a05ffe05352bbc9ec2d15868575361ebe5dc0,12,2,6,10,10,11,11,11,interior,0,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,1.1,0,0,0
r2-exploration-n12-d2-r0027,5862ab649f3cb265d59ae79898180459ece3f3da20e9c3945b30b8f909650bc3,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0027,15eb70c779c6b21fd79e04716cb3ef25d8b3ad35522802a2e5cb599970801230,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,88205616789e39ab23ee3e2a79558c14ee5d89636c3bb382bff90e98aac14039,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,4b4e9ac5c24369885bfed12dfedd59f0c75b3e034370330152b9b32e8a58a486,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,0689317a4e866e31f3e58dfe6a70c9f927b4876a5e90408205d671382e88f94a,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,d878bab78e2ea0ab945cffb2b1b4711e6085e217d84b24855f3f03387122731e,12,2,5,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,4991b82de646c6ce1f5bf30b715d7c3fe3262e87dbbb3e7e6559665c14eebe47,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,bbe97d5cf0792fe59c97ea0131094d56f01be5d2b650d73c9f9590649119375c,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0028,cf84ccd6819156e48d89ce554aad32c5ead053a1bfa43cee028175812c766507,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,81d06819ac872ddbd104f7913e270e2b8e9b2cfd653cc7f805d109ffd160c570,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,0521c68e8492815fd08c5b66657dbfb5a3f142fb6d6e7660ba2f5c79cba8f9a7,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,2355b26ac2d7c943be163ba757bf3fa6fc611d000d08e117742a941a957bd91e,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,90e7d1cf53a7b86327eea57109529d9d8e74b489600f0e7d5a0c3c6573b9c097,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,23434da10b0f1841b91154552dd7c253237695b0b458c98f0ac610f8e00e5c33,12,2,6,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,234a216e11c7e23d302ac3cd1858fc6690724885c6666c527051b6dd29507f16,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0029,a2e6fca135091d0f8dd465a1bae3c434e7ca939c335de64dc90375dc12fae4dc,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,bdc6adaeea1b6f19c02c3edd5fb6f53c9d9dda372a9acf945892603fbc3696e9,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,d7fb2c38b9fd3fe0fd447aebf2745d65f69cb72e72efd70047a2eeb5f1b5d2c7,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,ffb61f212adde28a596c63d03b64a1c48d57c961181aa389c162bde861fb28dd,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,f9cc2257fc5176184910ba39bd1d5c4b4e3e6570fc77324094a86e2bf938e3db,12,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,28107c8fdbb3d4ae6f3faa98d7f7df6ca436cc03eb6b81df57c957d77042bd37,12,2,6,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,2437f18255a2a4a78699a5463a883cc4aa308d63fce829a6e02fd51dc484f416,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0030,029dcb29a94397ec2b3026e9c9cdfd98b6a51c4759330775039372aa5287edd9,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0031,ac3c4ad5b4d46ae9884427b94d884087a9755332e184999ddc8c0d6122cca7da,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0031,42859e90e6bf813027d90757c099b3b83ff001c90619039719e9f41bf3472de3,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0031,bcc3f00d49eb4715db650120e8b8c4b6e87c7213456811404a8649a469ab4c9c,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0031,6050ded9f35e9e449ed7a1f63c4f10c0c2c3aada2dbaba333e604ff6a860ee6d,12,2,5,8,9,10,10,10,interior,0,0,0.8,0.8,0.8,0.0,0.0,1.1111111111111112,0,0,0
r2-exploration-n12-d2-r0031,e4629df45e035640750513e7cfadb96a3304c9d9e279b39f601d0a9a38e40839,12,2,6,9,10,11,11,11,interior,0,0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,1.1,0,0,0
r2-exploration-n12-d2-r0031,fa5951df2f2f1703bf48df39f5a09190cbcf55052a7b10d5f5f7071bc07b063e,12,2,9,11,11,11,11,11,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0031,3c4ff1ed164cf4b721ce07caa9cb050da32d81d3d5a8f3f19caa9ed8d15b9c4c,12,2,12,11,11,11,11,11,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,9c0242d5204bec1680a11c47f4cb30a23cd08e20c9869e4623b21ca29b0b91d3,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,5a04f5da1ccee02c53fa276d99835242512a2161c77a058e830307033013cd91,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,348373bdbb8f2f136f511981e05c0423fed84884257f546c01c70031e3550097,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,72f1721eb662c076766a7129810342cc0035a5f41bc14af022c8e3a4dc55dfd2,12,2,5,8,9,9,9,9,interior,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0032,cf8061fc55c11d407c27c2277ed2db1716474f53d9ab4f75e22d6e0261b0e5f3,12,2,6,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,6f4c613e1953044a7bfd69089b6150f71bf0a7c446bea559ef77ae1394303307,12,2,9,9,9,9,9,9,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0032,27829427cefabc529b4c4235ae5a98e972cde9e72c8261648bd31d594ed74380,12,2,12,9,9,9,9,9,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,a4e7124dc36b5ea301088b3b00795fc21a06cdc491f0ee1987fa761898fd88a2,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,ff84745456f63efd396ecfd06a31696baf7ea0eaf55a2ff52d72fcbb99effc80,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,570356eeafc375ea73bc26e8e76a1c71adf3de6e41cc9fbeaa108bdc2ff10908,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,0f75ccd87a8e7fb4afb5bb0c0554963ef81313d3371409efb53591b62e84b925,12,2,5,9,10,10,10,10,interior,0,0,0.9,0.9,0.9,0.0,0.0,1.0,0,0,0
r2-exploration-n12-d2-r0033,c2ae884e94ba75c0dc6fbb01bd8c9a47f43ef33f00eff2cc7b89db9499a088f6,12,2,6,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,988047e8108cfc62aeec971f5a76e0cc2486c6ef9bf204c996422374dcf2f156,12,2,9,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0033,9ecb6fb70b59d4af30c8ecc7b9ea024fbfffb76c8aadd9f48cf2cc4e35695823,12,2,12,10,10,10,10,10,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0034,7e87d84fd2664adf17c4930c60eb7b24347d365cd2297f0a8a72ad4d1930d4b4,12,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0034,39602ccdfef24faca58e22985e77e39f61c071cccae430baa2861e7ab30f8310,12,2,2,4,4,4,4,4,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n12-d2-r0034,60dc9807bb48b46c8d84063354cf9c7ba12c1ed2f4fc75a5b6a89ecfc3c2702f,12,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
