base_graph_id,n,d,k,greedy,optimum,upper,initial_upper,certified_optimal,initial_certified_optimal,trivial_endpoint,tightening,upper_over_optimum,relative_upper_slack,greedy_ratio,certified_ratio,relative_gap_bound
r2-exploration-n20-d3-r0018,20,3,7,17,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.8947368421052632,0.85,0.15000000000000002
r2-exploration-n20-d3-r0018,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0018,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0018,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,7,18,19,19,19,0,0,0,0,1.0,0.0,0.9473684210526315,0.9473684210526315,0.052631578947368474
r2-exploration-n20-d3-r0019,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0019,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,5,14,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,1.0,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0020,20,3,7,17,18,18,18,0,0,0,0,1.0,0.0,0.9444444444444444,0.9444444444444444,0.05555555555555558
r2-exploration-n20-d3-r0020,20,3,10,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,14,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0020,20,3,20,18,18,18,18,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0021,20,3,7,17,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.8947368421052632,0.85,0.15000000000000002
r2-exploration-n20-d3-r0021,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0021,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,7,18,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.9473684210526315,0.9,0.09999999999999998
r2-exploration-n20-d3-r0022,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0022,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,7,17,18,20,20,0,0,0,0,1.1111111111111112,0.1111111111111111,0.9444444444444444,0.85,0.15000000000000002
r2-exploration-n20-d3-r0023,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0023,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0024,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0024,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0024,20,3,4,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n20-d3-r0024,20,3,5,13,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,0.9285714285714286,0.8666666666666667,0.1333333333333333
r2-exploration-n20-d3-r0024,20,3,7,15,18,19,19,0,0,0,0,1.0555555555555556,0.05555555555555555,0.8333333333333334,0.7894736842105263,0.21052631578947367
r2-exploration-n20-d3-r0024,20,3,10,18,19,19,19,0,0,0,0,1.0,0.0,0.9473684210526315,0.9473684210526315,0.052631578947368474
r2-exploration-n20-d3-r0024,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0024,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0025,20,3,7,17,19,19,19,0,0,0,0,1.0,0.0,0.8947368421052632,0.8947368421052632,0.10526315789473684
r2-exploration-n20-d3-r0025,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0025,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0026,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0026,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0027,20,3,7,16,18,19,19,0,0,0,0,1.0555555555555556,0.05555555555555555,0.8888888888888888,0.8421052631578947,0.1578947368421053
r2-exploration-n20-d3-r0027,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0027,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0028,20,3,7,18,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.9473684210526315,0.9,0.09999999999999998
r2-exploration-n20-d3-r0028,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0028,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0029,20,3,7,16,17,19,19,0,0,0,0,1.1176470588235294,0.11764705882352941,0.9411764705882353,0.8421052631578947,0.1578947368421053
r2-exploration-n20-d3-r0029,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0029,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0030,20,3,7,17,18,18,18,0,0,0,0,1.0,0.0,0.9444444444444444,0.9444444444444444,0.05555555555555558
r2-exploration-n20-d3-r0030,20,3,10,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,14,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0030,20,3,20,18,18,18,18,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0031,20,3,7,17,17,19,19,0,0,0,0,1.1176470588235294,0.11764705882352941,1.0,0.8947368421052632,0.10526315789473684
r2-exploration-n20-d3-r0031,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0031,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0032,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0032,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0033,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0033,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,7,18,19,19,19,0,0,0,0,1.0,0.0,0.9473684210526315,0.9473684210526315,0.052631578947368474
r2-exploration-n20-d3-r0034,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0034,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0035,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0035,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0036,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0036,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0037,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0037,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0037,20,3,4,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n20-d3-r0037,20,3,5,13,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,0.9285714285714286,0.8666666666666667,0.1333333333333333
r2-exploration-n20-d3-r0037,20,3,7,15,18,20,20,0,0,0,0,1.1111111111111112,0.1111111111111111,0.8333333333333334,0.75,0.25
r2-exploration-n20-d3-r0037,20,3,10,18,20,20,20,0,0,0,0,1.0,0.0,0.9,0.9,0.09999999999999998
r2-exploration-n20-d3-r0037,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0037,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,7,18,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.9473684210526315,0.9,0.09999999999999998
r2-exploration-n20-d3-r0038,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0038,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0039,20,3,7,17,18,19,19,0,0,0,0,1.0555555555555556,0.05555555555555555,0.9444444444444444,0.8947368421052632,0.10526315789473684
r2-exploration-n20-d3-r0039,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0039,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,5,15,15,15,15,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,7,19,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,1.0,0.95,0.050000000000000044
r2-exploration-n20-d3-r0040,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0040,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,5,14,14,15,15,0,0,0,0,1.0714285714285714,0.07142857142857142,1.0,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0041,20,3,7,17,18,18,18,0,0,0,0,1.0,0.0,0.9444444444444444,0.9444444444444444,0.05555555555555558
r2-exploration-n20-d3-r0041,20,3,10,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,14,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0041,20,3,20,18,18,18,18,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0042,20,3,7,18,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.9473684210526315,0.9,0.09999999999999998
r2-exploration-n20-d3-r0042,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0042,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0043,20,3,7,18,19,19,19,0,0,0,0,1.0,0.0,0.9473684210526315,0.9473684210526315,0.052631578947368474
r2-exploration-n20-d3-r0043,20,3,10,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,14,19,19,19,19,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0043,20,3,20,19,19,19,19,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0044,20,3,7,18,19,20,20,0,0,0,0,1.0526315789473684,0.05263157894736842,0.9473684210526315,0.9,0.09999999999999998
r2-exploration-n20-d3-r0044,20,3,10,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,14,20,20,20,20,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0044,20,3,20,20,20,20,20,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,5,14,15,15,15,0,0,0,0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666665
r2-exploration-n20-d3-r0045,20,3,7,17,18,18,18,0,0,0,0,1.0,0.0,0.9444444444444444,0.9444444444444444,0.05555555555555558
r2-exploration-n20-d3-r0045,20,3,10,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,14,18,18,18,18,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0045,20,3,20,18,18,18,18,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n20-d3-r0046,20,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
